,year,quarter,health_authority,hospital,procedure,waiting,completed,wait_time_50,wait_time_90,Y_Q
82232,2019,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Other Joint Reconstruction,18,18,15.0,38.0,19_Q2
82233,2019,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Other Orthopaedic Surgery,175,129,10.0,31.5,19_Q2
82234,2019,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Other Urology Surgery,58,129,5.9,20.5,19_Q2
82235,2019,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Surgery,40,33,9.1,18.1,19_Q2
82236,2019,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Tumour Removal,35,54,8.2,24.2,19_Q2
82237,2019,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Spinal/Back Surgery,148,45,13.0,48.4,19_Q2
82238,2019,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Tendon Surgery,21,11,26.1,52.6,19_Q2
82239,2019,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Tonsillectomy/Adenoidectomy,41,43,6.7,20.1,19_Q2
82240,2019,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Tympanoplasty,32,20,9.9,23.4,19_Q2
82241,2019,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Vascular Surgery - Other,18,47,2.4,8.1,19_Q2
82242,2019,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Wound/Laceration Care,5,12,0.7,3.8,19_Q2
82243,2019,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,All Other Procedures,51,88,2.8,12.1,19_Q2
82245,2019,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,D&C and Related Surgery,81,196,0.9,13.8,19_Q2
82246,2019,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,Fallopian Tube/Ovarian Surgery,111,56,9.6,25.0,19_Q2
82247,2019,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,Laparoscopy,12,6,10.4,21.4,19_Q2
82248,2019,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,Skin Tumour Removal,3,7,2.4,20.5,19_Q2
82249,2019,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,Uterine Surgery,407,492,5.4,13.9,19_Q2
82250,2019,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,Vaginal Repair,12,7,7.6,19.3,19_Q2
84171,2019,Q3,Provincial Health Services Authority,B.C. Cancer Agency,All Other Procedures,12,72,1.9,6.0,19_Q3
84173,2019,Q3,Provincial Health Services Authority,B.C. Cancer Agency,Breast Biopsy,13,37,3.3,7.1,19_Q3
84174,2019,Q3,Provincial Health Services Authority,B.C. Cancer Agency,Excision Lesion/Tumour,7,24,3.4,6.1,19_Q3
84175,2019,Q3,Provincial Health Services Authority,B.C. Cancer Agency,Vaginal Repair,3,10,3.1,7.1,19_Q3
84176,2019,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,All Other Procedures,28,25,2.7,6.4,19_Q3
84178,2019,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Biopsy in OR,3,18,0.9,2.3,19_Q3
84179,2019,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Bowel Resection,3,5,4.4,9.7,19_Q3
84180,2019,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,CSF Drainage,3,7,0.4,3.5,19_Q3
84181,2019,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Cholecystectomy,3,7,4.1,9.2,19_Q3
84182,2019,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Cranial Surgery,10,20,4.4,7.7,19_Q3
84183,2019,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Cyst/Ganglion Removal,24,17,5.4,20.7,19_Q3
84184,2019,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Dental Surgery,198,313,4.3,11.1,19_Q3
84185,2019,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Examination Under Anaesthetic,39,39,3.4,11.4,19_Q3
84186,2019,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Excision Lesion/Tumour,16,19,7.1,14.7,19_Q3
84187,2019,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Foreign Body Removal Surgery,5,8,6.2,10.5,19_Q3
84188,2019,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Fracture Repair,3,20,1.4,20.4,19_Q3
84189,2019,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Gastrostomy/Jejunostomy,8,33,3.0,9.1,19_Q3
84190,2019,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Hernia Repair - Abdominal,59,76,4.6,12.5,19_Q3
84191,2019,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Knee - ACL Repair,18,6,10.1,15.4,19_Q3
84192,2019,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Knee Arthroscopy,17,8,20.1,37.2,19_Q3
84193,2019,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Lens & Vitreous (non-cataract) Surgery,6,18,9.6,33.1,19_Q3
84194,2019,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Male Reproductive Surgery,109,100,5.9,13.0,19_Q3
84195,2019,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Myringotomy,47,70,5.0,10.1,19_Q3
84196,2019,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Oral Cavity & Pharynx Surgery,26,23,9.0,27.9,19_Q3
84197,2019,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Other Ear Surgery,28,10,9.8,23.7,19_Q3
84198,2019,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Other Eye Surgery,213,156,11.8,23.5,19_Q3
84199,2019,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Other Joint Reconstruction,19,9,16.1,40.0,19_Q3
84200,2019,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Other Orthopaedic Surgery,176,125,9.0,26.1,19_Q3
84201,2019,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Other Urology Surgery,91,101,4.0,12.3,19_Q3
84202,2019,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Surgery,45,19,16.3,23.2,19_Q3
84203,2019,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Tumour Removal,51,36,7.9,32.7,19_Q3
84204,2019,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Spinal/Back Surgery,151,40,24.1,62.2,19_Q3
84205,2019,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Tendon Surgery,17,9,8.7,54.6,19_Q3
84206,2019,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Tonsillectomy/Adenoidectomy,62,42,6.8,12.8,19_Q3
84207,2019,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Tympanoplasty,34,19,11.1,26.2,19_Q3
84208,2019,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Vascular Surgery - Other,18,43,0.9,10.5,19_Q3
84209,2019,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,All Other Procedures,53,103,2.0,9.1,19_Q3
84211,2019,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,Cyst/Ganglion Removal,5,5,10.0,19.6,19_Q3
84212,2019,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,D&C and Related Surgery,78,187,0.7,11.6,19_Q3
84213,2019,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,Fallopian Tube/Ovarian Surgery,114,82,9.4,25.0,19_Q3
84214,2019,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,Skin Tumour Removal,3,6,3.5,12.1,19_Q3
84215,2019,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,Uterine Surgery,435,532,5.6,17.7,19_Q3
84216,2019,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,Vaginal Repair,11,7,12.7,40.4,19_Q3
86126,2019,Q4,Provincial Health Services Authority,B.C. Cancer Agency,All Other Procedures,7,61,1.0,5.0,19_Q4
86128,2019,Q4,Provincial Health Services Authority,B.C. Cancer Agency,Breast Biopsy,9,48,2.3,5.8,19_Q4
86129,2019,Q4,Provincial Health Services Authority,B.C. Cancer Agency,Cone Biopsy,3,9,4.3,7.2,19_Q4
86130,2019,Q4,Provincial Health Services Authority,B.C. Cancer Agency,Excision Lesion/Tumour,3,26,3.8,6.1,19_Q4
86131,2019,Q4,Provincial Health Services Authority,B.C. Cancer Agency,Vaginal Repair,3,13,4.3,7.3,19_Q4
86132,2019,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,All Other Procedures,37,27,2.0,12.0,19_Q4
86134,2019,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Biopsy in OR,3,16,1.1,11.5,19_Q4
86135,2019,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,CSF Drainage,3,5,0.4,0.9,19_Q4
86136,2019,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Cholecystectomy,3,9,3.0,9.9,19_Q4
86137,2019,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Colostomy/Ileostomy,3,9,1.0,5.6,19_Q4
86138,2019,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Cranial Surgery,10,28,1.6,5.9,19_Q4
86139,2019,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Cyst/Ganglion Removal,24,16,7.6,16.9,19_Q4
86140,2019,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Dental Surgery,156,288,3.9,14.0,19_Q4
86141,2019,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Examination Under Anaesthetic,40,39,4.3,24.9,19_Q4
86142,2019,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Excision Lesion/Tumour,19,20,3.9,13.0,19_Q4
86143,2019,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Foreign Body Removal Surgery,8,16,2.1,9.6,19_Q4
86144,2019,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Fracture Repair,3,9,0.1,1.8,19_Q4
86145,2019,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Gastrostomy/Jejunostomy,8,20,1.8,7.6,19_Q4
86146,2019,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Hernia Repair - Abdominal,56,82,5.1,16.0,19_Q4
86147,2019,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Knee - ACL Repair,24,9,9.0,15.2,19_Q4
86148,2019,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Knee Arthroscopy,16,6,16.7,48.4,19_Q4
86149,2019,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Lens & Vitreous (non-cataract) Surgery,3,8,7.0,13.8,19_Q4
86150,2019,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Male Reproductive Surgery,101,108,7.6,13.9,19_Q4
86151,2019,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Myringotomy,100,46,5.1,10.1,19_Q4
86152,2019,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Oral Cavity & Pharynx Surgery,23,22,8.9,16.1,19_Q4
86153,2019,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Other Ear Surgery,23,16,14.1,57.9,19_Q4
86154,2019,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Other Eye Surgery,209,134,8.9,20.1,19_Q4
86155,2019,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Other Joint Reconstruction,18,11,10.7,29.0,19_Q4
86156,2019,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Other Orthopaedic Surgery,196,112,6.9,34.7,19_Q4
86157,2019,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Other Urology Surgery,115,106,6.1,14.6,19_Q4
86158,2019,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Surgery,40,29,18.0,22.0,19_Q4
86159,2019,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Tumour Removal,51,33,4.3,16.7,19_Q4
86160,2019,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Spinal/Back Surgery,171,37,5.6,90.6,19_Q4
86161,2019,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Tendon Surgery,15,9,25.3,48.1,19_Q4
86162,2019,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Tonsillectomy/Adenoidectomy,133,40,9.5,18.0,19_Q4
86163,2019,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Tympanoplasty,38,14,17.6,42.3,19_Q4
86164,2019,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Vascular Surgery - Other,12,43,1.0,7.9,19_Q4
86165,2019,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Wound/Laceration Care,3,9,0.7,0.9,19_Q4
86166,2019,Q4,Provincial Health Services Authority,B.C. Women'S Hospital,All Other Procedures,52,107,1.9,10.6,19_Q4
86168,2019,Q4,Provincial Health Services Authority,B.C. Women'S Hospital,D&C and Related Surgery,77,169,0.7,10.9,19_Q4
86169,2019,Q4,Provincial Health Services Authority,B.C. Women'S Hospital,Fallopian Tube/Ovarian Surgery,97,72,13.1,31.0,19_Q4
86170,2019,Q4,Provincial Health Services Authority,B.C. Women'S Hospital,Laparoscopy,14,10,14.9,24.0,19_Q4
86171,2019,Q4,Provincial Health Services Authority,B.C. Women'S Hospital,Uterine Surgery,402,500,5.4,15.3,19_Q4
86172,2019,Q4,Provincial Health Services Authority,B.C. Women'S Hospital,Vaginal Repair,10,7,8.4,35.9,19_Q4
87907,2020,Q1,Provincial Health Services Authority,B.C. Cancer Agency,All Other Procedures,13,55,1.0,4.6,20_Q1
87909,2020,Q1,Provincial Health Services Authority,B.C. Cancer Agency,Breast Biopsy,9,46,1.7,2.5,20_Q1
87910,2020,Q1,Provincial Health Services Authority,B.C. Cancer Agency,Examination Under Anaesthetic,3,6,3.5,8.2,20_Q1
87911,2020,Q1,Provincial Health Services Authority,B.C. Cancer Agency,Excision Lesion/Tumour,5,14,3.0,6.0,20_Q1
87912,2020,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,All Other Procedures,35,15,0.9,17.9,20_Q1
87914,2020,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Biopsy in OR,3,10,0.9,3.2,20_Q1
87915,2020,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Cranial Surgery,6,16,2.0,10.8,20_Q1
87916,2020,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Cyst/Ganglion Removal,33,10,16.0,28.3,20_Q1
87917,2020,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Dental Surgery,142,116,12.5,29.4,20_Q1
87918,2020,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Examination Under Anaesthetic,36,40,1.5,24.6,20_Q1
87919,2020,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Excision Lesion/Tumour,26,16,6.4,18.1,20_Q1
87920,2020,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Foreign Body Removal Surgery,9,10,0.6,13.7,20_Q1
87921,2020,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Gastrostomy/Jejunostomy,10,18,0.8,7.3,20_Q1
87922,2020,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Hernia Repair - Abdominal,64,39,7.6,20.3,20_Q1
87923,2020,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Knee - ACL Repair,21,12,15.7,33.9,20_Q1
87924,2020,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Laparoscopy,7,5,0.6,1.0,20_Q1
87925,2020,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Lens & Vitreous (non-cataract) Surgery,3,8,1.0,2.5,20_Q1
87926,2020,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Male Reproductive Surgery,99,47,17.7,25.3,20_Q1
87927,2020,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Myringotomy,68,37,18.1,27.5,20_Q1
87928,2020,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Oral Cavity & Pharynx Surgery,31,12,15.9,23.3,20_Q1
87929,2020,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Other Eye Surgery,243,66,15.9,36.5,20_Q1
87930,2020,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Other Joint Reconstruction,14,5,20.6,27.9,20_Q1
87931,2020,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Other Orthopaedic Surgery,215,75,14.9,35.8,20_Q1
87932,2020,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Other Urology Surgery,125,61,4.1,19.4,20_Q1
87933,2020,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Surgery,50,13,17.0,31.3,20_Q1
87934,2020,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Tumour Removal,60,8,7.3,24.1,20_Q1
87935,2020,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Spinal/Back Surgery,184,29,12.3,47.1,20_Q1
87936,2020,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Tonsillectomy/Adenoidectomy,137,23,16.0,28.4,20_Q1
87937,2020,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Tympanoplasty,31,8,23.1,34.4,20_Q1
87938,2020,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Vascular Surgery - Other,19,20,0.7,12.4,20_Q1
87939,2020,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Wound/Laceration Care,3,14,0.4,2.6,20_Q1
87940,2020,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,All Other Procedures,39,75,2.0,17.0,20_Q1
87942,2020,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,Cyst/Ganglion Removal,3,5,0.6,2.0,20_Q1
87943,2020,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,D&C and Related Surgery,73,164,0.6,14.1,20_Q1
87944,2020,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,Fallopian Tube/Ovarian Surgery,115,35,14.9,31.4,20_Q1
87945,2020,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,Uterine Surgery,387,437,10.4,24.4,20_Q1
87946,2020,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,Vaginal Repair,3,6,15.8,28.2,20_Q1
89759,2020,Q2,Provincial Health Services Authority,B.C. Cancer Agency,All Other Procedures,12,44,1.2,4.3,20_Q2
89761,2020,Q2,Provincial Health Services Authority,B.C. Cancer Agency,Breast Biopsy,11,40,1.9,3.4,20_Q2
89762,2020,Q2,Provincial Health Services Authority,B.C. Cancer Agency,Examination Under Anaesthetic,3,5,1.1,1.4,20_Q2
89763,2020,Q2,Provincial Health Services Authority,B.C. Cancer Agency,Excision Lesion/Tumour,3,24,2.1,2.6,20_Q2
89764,2020,Q2,Provincial Health Services Authority,B.C. Cancer Agency,Skin Tumour Removal,3,12,1.4,1.7,20_Q2
89765,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,All Other Procedures,39,25,1.4,36.8,20_Q2
89767,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Biopsy in OR,8,17,1.0,9.2,20_Q2
89768,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Bowel Resection,3,6,4.3,16.0,20_Q2
89769,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,CSF Drainage,5,6,0.1,2.5,20_Q2
89770,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Colostomy/Ileostomy,3,6,6.8,12.2,20_Q2
89771,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Cranial Surgery,11,26,1.6,4.8,20_Q2
89772,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Cyst/Ganglion Removal,17,23,12.6,29.1,20_Q2
89773,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Dental Surgery,230,239,7.1,23.2,20_Q2
89774,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Examination Under Anaesthetic,43,48,1.9,22.1,20_Q2
89775,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Excision Lesion/Tumour,25,29,2.4,22.7,20_Q2
89776,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Foreign Body Removal Surgery,8,17,1.1,12.9,20_Q2
89777,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Fracture Repair,8,19,0.3,9.0,20_Q2
89778,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Gastrostomy/Jejunostomy,7,23,1.9,11.3,20_Q2
89779,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Hernia Repair - Abdominal,37,66,10.6,27.4,20_Q2
89780,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Knee - ACL Repair,18,14,19.6,33.6,20_Q2
89781,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Knee Arthroscopy,19,8,2.7,23.3,20_Q2
89782,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Laparoscopy,7,6,4.8,11.6,20_Q2
89783,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Lens & Vitreous (non-cataract) Surgery,6,15,1.9,4.9,20_Q2
89784,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Male Reproductive Surgery,107,93,12.0,34.9,20_Q2
89785,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Myringotomy,43,33,22.6,32.8,20_Q2
89786,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Nerve Surgery,3,5,2.1,36.5,20_Q2
89787,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Oral Cavity & Pharynx Surgery,23,25,7.9,30.5,20_Q2
89788,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Other Ear Surgery,19,15,17.3,49.3,20_Q2
89789,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Other Eye Surgery,208,162,19.1,37.7,20_Q2
89790,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Other Joint Reconstruction,12,5,37.3,54.8,20_Q2
89791,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Other Orthopaedic Surgery,205,144,14.2,45.8,20_Q2
89792,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Other Urology Surgery,128,113,9.3,29.1,20_Q2
89793,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Scope of Chest,3,5,8.3,39.7,20_Q2
89794,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Surgery,66,31,11.0,28.1,20_Q2
89795,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Tumour Removal,69,32,23.6,43.7,20_Q2
89796,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Spinal/Back Surgery,184,49,25.4,68.6,20_Q2
89797,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Tendon Surgery,8,10,18.0,47.1,20_Q2
89798,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Tonsillectomy/Adenoidectomy,86,49,25.0,32.2,20_Q2
89799,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Tympanoplasty,29,21,23.1,41.7,20_Q2
89800,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Vascular Surgery - Other,20,50,1.7,10.4,20_Q2
89801,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Wound/Laceration Care,5,16,0.4,3.4,20_Q2
89802,2020,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,All Other Procedures,35,95,2.0,20.0,20_Q2
89804,2020,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,D&C and Related Surgery,70,193,0.6,12.7,20_Q2
89805,2020,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,Fallopian Tube/Ovarian Surgery,87,93,13.0,32.7,20_Q2
89806,2020,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,Laparoscopy,9,8,23.9,42.5,20_Q2
89807,2020,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,Skin Tumour Removal,3,6,3.4,15.4,20_Q2
89808,2020,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,Uterine Surgery,366,490,4.3,21.1,20_Q2
89809,2020,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,Vaginal Repair,5,6,5.4,18.6,20_Q2
91775,2020,Q3,Provincial Health Services Authority,B.C. Cancer Agency,All Other Procedures,8,50,2.9,5.7,20_Q3
91777,2020,Q3,Provincial Health Services Authority,B.C. Cancer Agency,Breast Biopsy,13,51,2.1,4.4,20_Q3
91778,2020,Q3,Provincial Health Services Authority,B.C. Cancer Agency,Examination Under Anaesthetic,3,8,1.5,3.6,20_Q3
91779,2020,Q3,Provincial Health Services Authority,B.C. Cancer Agency,Excision Lesion/Tumour,9,19,2.6,3.7,20_Q3
91780,2020,Q3,Provincial Health Services Authority,B.C. Cancer Agency,Skin Tumour Removal,3,15,1.3,3.4,20_Q3
91781,2020,Q3,Provincial Health Services Authority,B.C. Cancer Agency,Vaginal Repair,3,6,1.8,3.4,20_Q3
91782,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,All Other Procedures,29,36,3.5,34.4,20_Q3
91784,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Biopsy in OR,8,25,1.4,4.3,20_Q3
91785,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Bowel Resection,3,7,2.1,6.3,20_Q3
91786,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Cranial Surgery,5,25,1.4,4.8,20_Q3
91787,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Cyst/Ganglion Removal,14,15,6.9,28.2,20_Q3
91788,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Dental Surgery,280,219,9.3,16.0,20_Q3
91789,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Examination Under Anaesthetic,22,52,3.4,11.0,20_Q3
91790,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Excision Lesion/Tumour,14,32,5.6,19.1,20_Q3
91791,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Foreign Body Removal Surgery,9,23,1.0,4.5,20_Q3
91792,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Fracture Repair,5,17,0.4,16.6,20_Q3
91793,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Gastrostomy/Jejunostomy,6,20,1.1,7.1,20_Q3
91794,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Hernia Repair - Abdominal,33,72,3.0,18.5,20_Q3
91795,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Knee - ACL Repair,20,13,12.1,22.9,20_Q3
91796,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Knee Arthroscopy,18,10,7.1,16.5,20_Q3
91797,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Laparoscopy,3,8,2.1,11.9,20_Q3
91798,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Lens & Vitreous (non-cataract) Surgery,3,12,2.0,12.8,20_Q3
91799,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Male Reproductive Surgery,114,99,7.9,17.6,20_Q3
91800,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Myringotomy,30,31,6.0,29.3,20_Q3
91801,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Oral Cavity & Pharynx Surgery,28,21,5.6,27.9,20_Q3
91802,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Other Ear Surgery,20,11,3.1,46.1,20_Q3
91803,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Other Eye Surgery,197,150,10.0,36.2,20_Q3
