,year,quarter,health_authority,hospital,procedure,waiting,completed,wait_time_50,wait_time_90,Y_Q
99488,2021,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Spinal/Back Surgery,198,50,30.6,91.0,21_Q2
99489,2021,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Tendon Surgery,15,11,6.1,18.4,21_Q2
99490,2021,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Tonsillectomy/Adenoidectomy,29,21,13.9,36.7,21_Q2
99491,2021,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Tympanoplasty,27,19,21.1,37.7,21_Q2
99492,2021,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Vascular Surgery - Other,12,38,1.1,5.6,21_Q2
99493,2021,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Wound/Laceration Care,10,21,0.4,6.3,21_Q2
99494,2021,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,All Other Procedures,59,106,2.5,10.1,21_Q2
99496,2021,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,Cyst/Ganglion Removal,6,7,4.3,12.6,21_Q2
99497,2021,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,D&C and Related Surgery,94,216,0.9,12.6,21_Q2
99498,2021,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,Examination Under Anaesthetic,3,5,2.6,4.7,21_Q2
99499,2021,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,Fallopian Tube/Ovarian Surgery,82,107,10.7,18.6,21_Q2
99500,2021,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,Laparoscopy,15,16,9.6,15.4,21_Q2
99501,2021,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,Uterine Surgery,453,540,5.7,14.1,21_Q2
99502,2021,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,Vaginal Repair,6,10,7.6,24.2,21_Q2
101399,2021,Q3,Provincial Health Services Authority,B.C. Cancer Agency,All Other Procedures,71,123,0.9,2.7,21_Q3
101401,2021,Q3,Provincial Health Services Authority,B.C. Cancer Agency,Breast Biopsy,3,30,1.7,2.9,21_Q3
101402,2021,Q3,Provincial Health Services Authority,B.C. Cancer Agency,Cone Biopsy,3,5,2.3,7.9,21_Q3
101403,2021,Q3,Provincial Health Services Authority,B.C. Cancer Agency,Mastectomy,3,7,1.7,2.4,21_Q3
101404,2021,Q3,Provincial Health Services Authority,B.C. Cancer Agency,Skin Tumour Removal,14,28,1.6,3.5,21_Q3
101405,2021,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,All Other Procedures,29,47,3.9,12.2,21_Q3
101407,2021,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Biopsy in OR,7,27,0.9,2.5,21_Q3
101408,2021,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,CSF Drainage,10,5,0.3,0.8,21_Q3
101409,2021,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Cholecystectomy,3,6,0.8,4.6,21_Q3
101410,2021,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Cranial Surgery,6,26,2.9,8.4,21_Q3
101411,2021,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Cyst/Ganglion Removal,12,16,3.5,38.4,21_Q3
101412,2021,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Dental Surgery,370,264,18.5,28.6,21_Q3
101413,2021,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Examination Under Anaesthetic,34,50,3.8,12.8,21_Q3
101414,2021,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Excision Lesion/Tumour,19,26,3.2,16.9,21_Q3
101415,2021,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Foreign Body Removal Surgery,15,15,1.1,10.8,21_Q3
101416,2021,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Fracture Repair,15,18,11.2,31.7,21_Q3
101417,2021,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Gastrostomy/Jejunostomy,18,25,0.9,2.8,21_Q3
101418,2021,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Hernia Repair - Abdominal,25,50,3.6,20.9,21_Q3
101419,2021,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Knee - ACL Repair,27,13,11.9,23.0,21_Q3
101420,2021,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Knee - Meniscectomy,3,7,8.1,26.5,21_Q3
101421,2021,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Knee Arthroscopy,22,8,6.1,29.9,21_Q3
101422,2021,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Lens & Vitreous (non-cataract) Surgery,7,21,4.4,11.0,21_Q3
101423,2021,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Male Reproductive Surgery,118,59,6.9,25.2,21_Q3
101424,2021,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Myringotomy,42,23,4.0,9.5,21_Q3
101425,2021,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Nerve Surgery,3,8,1.1,15.0,21_Q3
101426,2021,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Oral Cavity & Pharynx Surgery,17,14,4.5,12.8,21_Q3
101427,2021,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Other Ear Surgery,33,10,26.2,96.9,21_Q3
101428,2021,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Other Eye Surgery,194,112,12.8,26.1,21_Q3
101429,2021,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Other Joint Reconstruction,25,10,31.8,47.3,21_Q3
101430,2021,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Other Orthopaedic Surgery,211,106,9.7,37.5,21_Q3
101431,2021,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Other Urology Surgery,155,81,4.1,25.0,21_Q3
101432,2021,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Scope of Chest,3,5,1.0,4.5,21_Q3
101433,2021,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Surgery,61,28,18.0,21.0,21_Q3
101434,2021,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Tumour Removal,48,45,5.4,32.2,21_Q3
101435,2021,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Spinal/Back Surgery,218,38,7.6,68.4,21_Q3
101436,2021,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Tendon Surgery,11,10,8.3,21.4,21_Q3
101437,2021,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Tonsillectomy/Adenoidectomy,44,15,6.6,17.1,21_Q3
101438,2021,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Tympanoplasty,32,10,10.4,49.3,21_Q3
101439,2021,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Vascular Surgery - Other,14,47,1.3,6.3,21_Q3
101440,2021,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Wound/Laceration Care,11,19,0.6,14.4,21_Q3
101441,2021,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,All Other Procedures,49,116,4.0,12.2,21_Q3
101443,2021,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,D&C and Related Surgery,91,211,0.9,11.4,21_Q3
101444,2021,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,Fallopian Tube/Ovarian Surgery,79,74,8.6,26.5,21_Q3
101445,2021,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,Laparoscopy,15,5,11.6,16.2,21_Q3
101446,2021,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,Skin Tumour Removal,6,6,5.8,11.1,21_Q3
101447,2021,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,Uterine Surgery,403,554,5.3,15.4,21_Q3
101448,2021,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,Vaginal Repair,6,5,7.9,10.3,21_Q3
102179,2021,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Bowel Resection,0,7,2.6,6.3,21_Q3
102192,2021,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Appendectomy,0,7,8.9,11.9,21_Q2
102205,2021,Q1,Provincial Health Services Authority,B.C. Cancer Agency,Vaginal Repair,0,6,3.6,5.6,21_Q1
102224,2021,Q1,Provincial Health Services Authority,B.C. Cancer Agency,Excision Lesion/Tumour,0,19,2.1,3.3,21_Q1
102231,2021,Q1,Provincial Health Services Authority,B.C. Cancer Agency,Biopsy in OR,0,5,1.6,3.5,21_Q1
